Week,Property Country,Net Orders,Net Gross Booking Value USD,Booking value per order,Net Order Percent Change,Net Gross Booking Value USD Percent Change,Booking value per order Percent Change
2017-W48,Denmark,1047,320962.4422,302.8038648911041,-0.050770625566636474,-0.1459941100958274,-0.10965230881351617
2017-W48,Dominica,11,4707.1718,403.7279777777778,0.22222222222222232,0.4113141649665004,0.27909672422011944
2017-W48,Dominican Republic,526,357588.3571,861.7044453036077,0.16888888888888887,0.16661297766779049,-0.20743564974497453
2017-W48,Ecuador,161,40437.3378,252.49973589888754,-0.14814814814814814,-0.12980278670770784,-0.11234979911847676
2017-W48,Egypt,105,30833.3749,284.4535490070922,0.14130434782608692,-0.3054154552884495,-0.39526048789195356
2017-W48,El Salvador,48,14143.5293,257.05472560386477,-0.020408163265306145,-0.25058532484477103,-0.16497153391460517
2017-W48,Estonia,96,25052.2775,248.03380142857145,0.18518518518518512,0.2758712341373075,0.07042423524668906
2017-W48,Ethiopia,37,19125.2728,390.9379518115942,0.2333333333333334,0.576189654719421,0.064828987048283
2017-W48,Faroe Islands,2,2217.0923000000003,1108.5461500000001,1.0,2.9037548790502634,0.9518774395251317
2017-W48,Fiji,116,79536.7693,519.981311879085,-0.05691056910569103,0.2996346371777774,-0.10466724962204854
2017-W48,Finland,359,95157.0671,277.9924306086387,-0.04266666666666663,0.014834198890798067,0.0006189246138061932
2017-W48,France,2866,981356.5429,454.2018224359799,0.14046955829685626,0.0943991998831486,0.11971557316007053
2017-W48,French Polynesia,57,74515.9758,1192.8023137362636,-0.2191780821917808,-0.24034437408026632,-0.05068269297781802
2017-W48,Gabon,6,4931.6882000000005,952.1716399999999,1.0,5.424508940819132,2.721181246438744
2017-W48,Gambia,10,4560.2982,463.68789375,1.0,0.4416761120310153,-0.28222361883794234
2017-W48,Georgia,15,7869.990000000001,533.5334772727273,0.0,0.6087328918858375,0.5857238339291349
2017-W48,Germany,3705,1148912.1916,334.7659736001336,-0.03339420819201666,-0.10077663582561036,-0.037818227083338374
2017-W48,Ghana,45,21972.9501,458.8734860238095,-0.13461538461538458,-0.2741138726545935,-0.27607297033013645
2017-W48,Gibraltar,10,5440.683,565.8965666666668,-0.33333333333333337,0.059218535804081096,0.7817002449260348
2017-W48,Greece,437,173542.3241,288.2553450063413,0.025821596244131495,-0.013678967035780643,-0.09627505060044039
2017-W48,Grenada,29,31923.020800000002,907.635662037037,0.20833333333333326,0.9288744811141907,0.14129607497255692
2017-W48,Guadeloupe,31,14432.496500000001,572.9193973333333,0.631578947368421,0.060435663005551366,-0.264717839769141
2017-W48,Guam,560,346968.44230000005,575.0702317050977,0.07692307692307687,0.11727505952181061,-0.04722674231873003
2017-W48,Guatemala,129,36662.7578,316.60728234216765,-0.09790209790209792,-0.1460863340718005,-0.06732294538512706
2017-W48,Guyana,10,6913.43,530.8271428571428,-0.09090909090909094,0.03791541057638037,-0.1411038879611951
2017-W48,Haiti,40,17558.12,465.0315115440115,-0.2727272727272727,-0.2920989901234978,-0.01897182122987795
2017-W48,Honduras,94,27260.3916,328.9999695120851,0.1898734177215189,0.16700049636193248,0.032300481488478194
2017-W48,Hong Kong,4719,1287588.034,426.67257605734324,0.17184007946362057,0.06714932249085792,-0.013372557312130828
2017-W48,Hungary,393,93669.0931,233.70228630880717,-0.03201970443349755,-0.13350700110550295,-0.04350861178314369
2017-W48,Iceland,443,161968.058,379.1161047118551,0.14175257731958757,0.13818188707137313,0.048943792673544984
2017-W48,India,1235,373580.62069999997,319.3458145068428,-0.06297420333839154,-0.1019432623648242,-0.025585097685482006
2017-W48,Indonesia,1407,450973.483,379.5379733520002,0.1676348547717843,0.1541751658708148,-0.19058139996090628
2017-W48,Ireland,1906,487176.4398,284.3352808060555,-0.04937655860349133,-0.06585903137524451,-0.15286135836857317
2017-W48,Israel,295,142116.8754,592.2708915171947,-0.048387096774193505,-0.10558589903644633,-0.06762434784356508
2017-W48,Italy,3971,1380084.4344,310.9454439287098,-0.02216202905688258,-0.013645760037827248,-0.052023308363798426
2017-W48,Jamaica,174,127780.6407,825.231567445055,-0.0984455958549223,-0.17425400444879435,-0.1285752207033496
2017-W48,Japan,9759,2949624.5946,345.737626913752,0.1325287222931415,0.11785901685577671,-0.02544762127039668
2017-W48,Jordan,71,24506.0678,328.4939867905983,0.3148148148148149,0.306293530081867,-0.12387426466879947
2017-W48,Kazakhstan,18,8356.4998,443.124125,0.0,0.22814096416115115,0.06024283704797928
2017-W48,Kenya,54,21474.8695,423.7033303333334,-0.2987012987012987,-0.4170189409376033,-0.019853829914606602
2017-W48,Kuwait,26,18027.8183,1061.0999208333333,-0.0714285714285714,0.29274743595217334,1.0367946856757597
2017-W48,Kyrgyzstan,1,288.0,288.0,-0.75,-0.7616343145943695,-0.0465372583774778
2017-W48,Laos,176,29500.3543,159.17804941964286,0.07317073170731714,0.21140236811864122,-0.03534722715290495
2017-W48,Latvia,170,37974.9603,216.03689968189548,0.17241379310344818,0.24682314793437343,0.11237983394807638
2017-W48,Lebanon,36,19641.9055,592.686646590909,0.33333333333333326,0.2215000959008433,0.039008207054106236
2017-W48,Lesotho,2,664.5533,332.27665,0.0,0.023673851782682442,0.023673851782682442
2017-W48,Lithuania,107,32890.9875,266.80755325925924,-0.0854700854700855,0.12208892296258411,0.1378738786427407
2017-W48,Luxembourg,65,22364.9911,411.8023170454546,-0.02985074626865669,-0.11306334677400809,0.17570009750792903
2017-W48,Macau,888,236644.4495,342.91230219821404,0.2048846675712348,0.19742833489986333,0.2057927845600147
2017-W48,Macedonia,8,1141.528,150.06177142857146,1.0,0.14765937018521447,-0.3965288697724736
2017-W48,Madagascar,5,672.3362,157.5691,-0.375,-0.6683381563041118,-0.3781723106326651
2017-W48,Malawi,4,1619.6511,404.912775,-0.5555555555555556,-0.5651446745086002,-0.11528828223299725
2017-W48,Malaysia,1445,341589.2451,265.21368991184744,0.12890625,0.1690121670500142,0.09103349438312369
2017-W48,Maldives,68,150698.6064,2210.4831856349206,0.014925373134328401,0.3196988805672887,0.30087951400628854
2017-W48,Malta,122,48811.255099999995,337.03839933370244,0.23232323232323226,0.03945594073053238,-0.24964292432377466
2017-W48,Martinique,50,26766.6475,470.9899087745098,1.9411764705882355,1.663622879929231,-0.2716266405369019
2017-W48,Mauritania,2,711.48,355.74,,,
2017-W48,Mauritius,49,50368.5773,1183.261093939394,-0.15517241379310343,-0.414278502858497,-0.1866839944839198
2017-W48,Mexico,3728,1600213.0305,696.1820058277525,-0.03068122724908995,-0.03255842288807442,0.005343043898203614
2017-W48,Moldova,5,498.3618,99.67236,-0.6666666666666667,-0.8831163330239025,-0.6679217264154439
2017-W48,Monaco,17,10796.8819,579.6395904761905,-0.05555555555555558,0.2527088108416966,0.14393190453812155
2017-W48,Mongolia,4,2473.8032000000003,659.6205333333334,-0.4285714285714286,-0.256403554060576,0.3879197786579538
2017-W48,Montenegro,9,5929.7845,591.2443875,0.5,3.076705415567159,1.4388702791255952
2017-W48,Morocco,276,80095.3753,324.1949029952325,0.0036363636363636598,0.08317041991922003,0.17894565750421698
2017-W48,Mozambique,16,9259.4193,604.3394595238095,0.0,0.3586777100342997,0.22840712311340372
2017-W48,Myanmar,166,45584.3241,250.4498863837129,-0.17000000000000004,-0.036246799532397955,0.035605731508569605
2017-W48,Namibia,17,4492.8951,270.89926,0.1333333333333333,0.06894387402108326,-0.22081976801084402
2017-W48,Nepal,39,11891.5041,277.53395061728395,-0.2777777777777778,0.44154065226882633,1.0201410291452908
2017-W48,Netherlands,1811,547683.4992,335.19034119626644,-0.08071065989847714,-0.17741110369700097,-0.04139205683834901
2017-W48,New Caledonia,11,6789.2191,612.515885,-0.15384615384615385,0.024788964286208248,0.28988999282123773
2017-W48,New Zealand,1734,378165.1248,220.2211471875373,0.028469750889679624,0.0056030158459663415,-0.052803492225366955
2017-W48,Nicaragua,92,16780.4205,191.6924035996055,0.08235294117647052,-0.36176299236654574,-0.5440779481245224
2017-W48,Nigeria,38,20529.2454,499.4044582633053,-0.20833333333333337,-0.4083662735284638,-0.33974238268459045
2017-W48,Northern Mariana Islands,54,24731.971500000003,431.94018228395066,-0.1428571428571429,-0.0037067252435578624,0.2595171344223268
2017-W48,Norway,5160,969800.5812,243.86768903727017,0.020569620253164667,-0.060998284445474726,-0.04598742433580483
2017-W48,Oman,57,27765.8798,507.3947739506173,-0.017241379310344862,0.32934875207097014,0.36643261779565117
2017-W48,Pakistan,9,6399.8937000000005,587.7696857142857,0.8,0.19087151676623315,-0.4531485912525519
2017-W48,Palau,6,4007.8070000000002,601.4947500000001,-0.1428571428571429,-0.2954493115709037,-0.1855595537355469
2017-W48,Panama,417,112925.78169999999,361.27532922730194,0.09448818897637801,-0.09270427122787561,-0.018481104527955705
2017-W48,Paraguay,24,5675.7262,224.913825,0.1428571428571428,0.2357347398339369,0.0738371872997412
2017-W48,Peru,533,129794.8571,271.58740548287074,-0.17492260061919507,-0.14966246584372278,0.5138819062856352
2017-W48,Philippines,1861,493503.3213,310.5777046670709,-0.09175207418252807,-0.07958845139347914,0.004711158322570963
2017-W48,Poland,853,205480.638,208.53082153578217,0.07838179519595445,0.1586458315997823,-0.13172619369016547
2017-W48,Portugal,815,244733.8707,271.2303147211065,0.03689567430025442,0.04565055239629845,0.020350315167004362
2017-W48,Puerto Rico,952,432851.5186,563.9968395241003,-0.07751937984496127,-0.10757191071659256,0.08495641454968328
2017-W48,Qatar,78,39718.1059,507.9860743882275,-0.012658227848101222,0.3454074494522035,0.18075639705253543
2017-W48,Republic of the Congo,1,1555.5,1555.5,0.0,-0.21517163295764496,-0.21517163295764496
2017-W48,Reunion,2,1521.7564,760.8782,1.0,18.064038865796242,8.532019432898121
2017-W48,Romania,104,22902.9316,243.06243102787457,-0.1937984496124031,-0.39129907602070557,-0.29246474337693584
2017-W48,Russia,237,82185.7723,358.3176138716635,-0.052000000000000046,0.08780320421020837,0.40161723337842914
2017-W48,Rwanda,10,7274.3282,756.5935888888889,0.25,3.231916847342087,2.1312279056968833
2017-W48,Samoa,6,3538.0179000000003,544.6407200000001,-0.5384615384615384,-0.08851610296387391,1.047181333026618
2017-W48,San Marino,5,782.7411,156.54822,0.25,0.2648566393326328,0.011885311466106163
2017-W48,Saudi Arabia,163,137293.84709999998,958.7117123938723,0.20740740740740748,0.3812336089431021,0.15895385121441397
2017-W48,Senegal,21,9153.396400000001,364.3626784722223,0.6153846153846154,0.8181655013934894,0.0265554858718573
2017-W48,Serbia,33,11853.5715,293.8157047619047,-0.15384615384615385,0.229441109202992,0.2736850518047744
2017-W48,Seychelles,30,48029.321,1258.7954972222224,1.1428571428571428,2.7816845256218348,0.44710479481228926
2017-W48,Sierra Leone,1,945.0,945.0,0.0,-0.2730769230769231,-0.2730769230769231
2017-W48,Singapore,1269,603243.7473,497.2620556729334,-0.010911925175370207,0.038802464585520724,0.14446340046622552
2017-W48,Sint Maarten,84,74648.3799,1058.1023966269843,-0.0117647058823529,0.6828607691231989,0.7297346616362497
2017-W48,Slovakia,81,16353.608,244.5526701190476,-0.0357142857142857,-0.19060527264954563,0.013032115551794288
2017-W48,Slovenia,34,8779.5439,204.01052833333333,0.0,0.0864502431974441,-0.2249888572571781
2017-W48,South Africa,497,184495.83130000002,368.6224998632164,-0.11408199643493766,-0.12812078159678697,-0.15603478661514192
2017-W48,South Korea,7959,1482797.4652,344.70936828819873,0.011051829268292623,0.02528705861616065,-0.043266832824952584
2017-W48,Spain & Canary Islands,3772,1381209.8285,403.073765450786,-0.01847514962269059,-0.054203869668255855,0.04982260514012471
2017-W48,Sri Lanka,174,54390.5859,366.01845254635987,-0.07446808510638303,-0.13317393945977984,0.14684490836589714
2017-W48,St. Barthelemy,5,19518.9632,3903.7926399999997,0.25,1.7787776214062885,1.223022097125031
2017-W48,St. Kitts and Nevis,19,27056.1457,1084.9083357142858,0.5833333333333333,0.9108747624820746,-0.12975160998928992
2017-W48,St. Lucia,58,85623.4417,1420.3700572839505,0.20833333333333326,0.500703490019631,0.1319677266005066
2017-W48,St. Martin,37,34005.8466,1023.6417652777777,0.6086956521739131,0.358189251333799,-0.004300072976146652
2017-W48,St. Vincent and the Grenadines,14,5076.26,390.652,0.16666666666666674,-0.2533983892615831,-0.3390015824982706
2017-W48,State of Palestine,1,118.0,118.0,0.0,-0.34078212290502796,-0.34078212290502796
2017-W48,Suriname,12,4576.9345,414.56938888888885,2.0,2.769099921611153,0.36558952387323385
2017-W48,Svalbard,13,5013.6428000000005,373.83861666666667,-0.0714285714285714,-0.6712416275312616,-0.58295608732208
2017-W48,Swaziland,1,106.08,106.08,-0.75,-0.9105570052380813,-0.6422280209523251
2017-W48,Sweden,1434,434315.5223,330.13425321602057,0.0034989503149054357,-0.07033392015042639,-0.10583957371134178
2017-W48,Switzerland,953,430564.6852,508.6275298277811,-0.07205452775073029,-0.1296999175005289,0.1639710810748698
2017-W48,"Taiwan, Republic of China",3407,833750.0945,295.0329990189927,0.07612128869235635,0.059386342230437705,0.18834068654959557
2017-W48,Tanzania,84,45938.989499999996,587.239635745614,0.18309859154929575,0.5897526890121436,0.3336301615547552
2017-W48,Thailand,6033,1704237.0558,325.3781765923288,0.022195865808200654,0.02206637254115984,0.06084618617719606
2017-W48,Togo,1,240.3759,240.3759,-0.5,-0.5181773974480887,-0.03635479489617732
2017-W48,Tonga,2,250.0753,125.03765,1.0,0.9946980936428171,-0.002650953178591431
2017-W48,Trinidad and Tobago,65,28240.683100000002,433.8513930107527,0.08333333333333326,-0.17897546634817119,-0.20201840475384225
2017-W48,Tunisia,40,14098.1725,390.06162045454545,-0.16666666666666663,0.08007124920218556,0.1353036844827944
2017-W48,Turkey,607,178570.3642,294.82755464059363,-0.10603829160530187,-0.060174222386305876,0.03686946924919132
2017-W48,Turks and Caicos,52,122502.77470000001,2008.309845940171,0.4054054054054055,0.650754421949882,-0.2470872250402697
2017-W48,U.S. Virgin Islands,127,86068.26,837.4322259036043,-0.08633093525179858,-0.17797923546177763,-0.07947206892825176
2017-W48,Uganda,19,16764.3615,727.7745205128206,0.7272727272727273,0.8873901213402209,0.03976565587161551
2017-W48,Ukraine,130,30430.7079,228.17986333809523,-0.07801418439716312,-0.3103933161693323,-0.38182918600414073
2017-W48,United Arab Emirates,1010,621971.241,656.0711186571009,-0.10062333036509352,-0.2182351726475571,-0.14427269851171032
2017-W48,United Kingdom,35018,8292918.3238,450.17811772705335,-0.004661474617702277,-0.04368419407799784,-0.005496447354985112
2017-W48,United States of America,297205,67464296.6894,478.61716794677227,-0.14518151644318655,-0.14312797943615518,-0.15624136464303662
2017-W48,Uruguay,293,95294.522,312.9685865279356,0.23628691983122363,0.175407536756357,0.034142099127051795
2017-W48,Uzbekistan,4,3388.7042,1063.4173666666668,0.0,1.4281095735483347,2.0478834814568865
2017-W48,Vanuatu,9,7036.812199999999,792.3664125,-0.3571428571428571,0.5335054383363447,1.4067723336009665
2017-W48,Venezuela,17,4033.6707,232.95884615384617,0.8888888888888888,0.9267378143468565,0.13986904014524337
2017-W48,Vietnam,2015,447006.2468,253.75987163484567,-0.06885397412199634,-0.04057539207908201,0.21569381853031722
2017-W48,Zambia,15,15967.44,1156.2412333333332,-0.48275862068965514,0.0669790594407429,1.3573957472479146
2017-W48,Zimbabwe,34,8546.1587,262.8731354545455,0.3600000000000001,0.032343895704810555,-0.1172094316417609
